"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"ini hutan yg dmana si klo boleh tau","0","0","2025-12-25T01:18:43.000Z","konaahteguh","https://www.tiktok.com/@kumparan/video/7587345506364345620","7225172363577558017","7587598756129243911","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7225172740259446811~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a7bc6499&x-expires=1766750400&x-signature=cJncrfNUzqiCvOU1wfk5VbciZSg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Bravooo pak Wowo smoga langkah awal menuju Indonesia bemartabat bebas korupsi 🔥🔥🥰👍🙏","0","0","2025-12-25T01:18:26.000Z","srimurwatibest","https://www.tiktok.com/@kumparan/video/7587345506364345620","7126055122760909850","7587598669114770196","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b26befafee0596cd6cccb1c7bd0cc0ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9a111b38&x-expires=1766750400&x-signature=ONNi%2BvyEjHrbBKPa4hACDzb9FdU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pencitraan lagi...🥺","0","0","2025-12-25T01:18:16.000Z","user360280906","https://www.tiktok.com/@kumparan/video/7587345506364345620","7288226512620733445","7587598642468913936","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7288226666172973061~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=feeb65f1&x-expires=1766750400&x-signature=oY7bjmByBre%2FWk81n0budrMl4UM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"bagus juga flimnya","0","0","2025-12-25T01:18:28.000Z","galing758","https://www.tiktok.com/@kumparan/video/7587345506364345620","6910829863834420225","7587598620184396561","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8f21312317415de82ac14578f8cc4190~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=af79bfc9&x-expires=1766750400&x-signature=4i%2BGWsYaRlUvebm1dOX5foN41jo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"masyaAllah","0","0","2025-12-25T01:18:00.000Z","lutfiah.larasayu","https://www.tiktok.com/@kumparan/video/7587345506364345620","7491296576309199890","7587598586851181320","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/c014339c3f44696f6730ac61b81c9a46~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6dd70bd3&x-expires=1766750400&x-signature=BF6p7v3pkr6VgWPb%2Bueu8eZ2wTo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"betul itu kak,, saya sependapat dengan omongan kk","0","0","2025-12-25T01:17:56.000Z","tresia_ida","https://www.tiktok.com/@kumparan/video/7587345506364345620","6859616198147490818","7587598574767260434","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d283a9e440fa9357128f06820b77ccb5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f637f9bd&x-expires=1766750400&x-signature=MX55%2F1vFbyEA7k9G13xOKrWPiII%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sinetron apalagi ne pemerintah","0","0","2025-12-25T01:17:28.000Z","hutabaratpudji","https://www.tiktok.com/@kumparan/video/7587345506364345620","6882591580541338625","7587598440542159623","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/0c411a5d38093fc31f3e17a9b75b2cd1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7b6c1463&x-expires=1766750400&x-signature=VDPjjyNXhOs9c9rJ%2F0UbMpe7mqA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😂😂😂","0","0","2025-12-25T01:17:32.000Z","_arm_22","https://www.tiktok.com/@kumparan/video/7587345506364345620","6987405933190366209","7587598421856895764","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/1c0bdcf6a04efc79226c84aa7d87c3fa~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c7f58994&x-expires=1766750400&x-signature=sh9ENPT%2B%2BPn%2BS4gTa8LzkD1RzR8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"@ikaaaoo @badbitch? 😩","0","1","2025-12-25T01:16:12.000Z","nvnrmlaaa","https://www.tiktok.com/@kumparan/video/7587345506364345620","8055153","7587598144412467975","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/830ef20bcd48162c57f6227f89681c21~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f9224d0f&x-expires=1766750400&x-signature=UALZOTTuxpsRl6v9Xuv08BYFHJ4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"SEKOLAH GRATIS 🔥💜🔥","0","0","2025-12-25T01:16:18.000Z","imroatunnikmah09","https://www.tiktok.com/@kumparan/video/7587345506364345620","7105776792028431361","7587598137893421831","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7105777670847692826~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b6186029&x-expires=1766750400&x-signature=NK%2FFRW8a1e%2Fb4IiAB5sBpIWmxLA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"mengapa rakyat Indonesia banyak yg susah duit sebanyak itu","0","0","2025-12-25T01:14:52.000Z","bunda.san7","https://www.tiktok.com/@kumparan/video/7587345506364345620","7491202450877072402","7587597800067121928","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6272e63d4383b408729f0899cb1bf0b1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=541c0ddb&x-expires=1766750400&x-signature=8ygaMuPTX8t3v266tULvWRWXHfQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"semoga masyarakt nendapatkan manfaatx,klo tidak apa gunax","0","0","2025-12-25T01:14:52.000Z","aeria6","https://www.tiktok.com/@kumparan/video/7587345506364345620","6710891314495751170","7587597750494692117","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7329704626855362562~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6d5462a4&x-expires=1766750400&x-signature=UoMagvxMuyRSm%2FtMcDmtqW3cY5A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Maa syaa Allaah 👍👍😍😍","0","0","2025-12-25T01:19:20.000Z","imarmaryati65","https://www.tiktok.com/@kumparan/video/7587345506364345620","7047516773923030017","7587597697550828308","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/7091303468304072730~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f0443d53&x-expires=1766750400&x-signature=2o90VIQha24gnahudq5O3Sqj1lA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"sht 2 y pak presiden ku 🥰","0","0","2025-12-25T01:14:16.000Z","rinaa.rinaa01","https://www.tiktok.com/@kumparan/video/7587345506364345620","7300208412004500481","7587597635314483976","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5c9f94af1ca487a73cd2e4a72ef6be38~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=45ff0e3f&x-expires=1766750400&x-signature=BYQ0QiA1XoIWIQtOYuK9EyVz5Xc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"zaman Jokowi mana ada begini 😂😂","0","0","2025-12-25T01:14:09.000Z","witrahendriyanto","https://www.tiktok.com/@kumparan/video/7587345506364345620","6967744077078201346","7587597557993816850","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/13f9c132ecb69ca93a64c9356751cac1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27aceaa9&x-expires=1766750400&x-signature=dDld8fMLDlstA0bzVsvDGFfnqr8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"kerja yg bagus pak Purbaya lanjutkan 🔥🔥🔥","0","0","2025-12-25T01:13:46.000Z","ce_cee0712","https://www.tiktok.com/@kumparan/video/7587345506364345620","6963272686966735873","7587597479337411336","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6e47c3197cf4d1481f47d3d394a52e00~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ef4ef3ca&x-expires=1766750400&x-signature=xjFLwBOUmH3NZ99JbpObe9l6XzI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ya allah duitnya..... allahumma solli ala sayyidina muhammad 🥺","0","0","2025-12-25T01:17:04.000Z","boykareem21","https://www.tiktok.com/@kumparan/video/7587345506364345620","6772150933386216449","7587597406464754439","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/78d7d199bcf206f04c19209480e9d085~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a6d7c81a&x-expires=1766750400&x-signature=vzj9VYIhBinZ7Nh7liniVIeV5ck%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pak bgini kerakyat pak ,aku orang susah sangat mngharap","0","0","2025-12-25T01:13:03.000Z","akubundaifehslalusabar","https://www.tiktok.com/@kumparan/video/7587345506364345620","6533765305544572929","7587597290141352712","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/60c05a704ca7a69188d7b17709c33c87~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53f99218&x-expires=1766750400&x-signature=jVZDnBgrKRIrb5MOIyN0P78ikX4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pokoknya bikin acara ABS 🤣🤣
hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha hahaha 😂😂😂😂😂","0","0","2025-12-25T01:12:30.000Z","agung.singwi","https://www.tiktok.com/@kumparan/video/7587345506364345620","7016709112164320258","7587597163107238677","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f7d7bd3af404732ad93799fb1a187e30~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=62b36ce9&x-expires=1766750400&x-signature=rPj83mcphbLmpJ7zE%2BmauW3h1m4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"abah anis lagi""😏😏😏.","0","0","2025-12-25T01:12:12.000Z","mbu.aji8","https://www.tiktok.com/@kumparan/video/7587345506364345620","7453001057112163333","7587597076835271442","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/1ea4ee17552e2560cacd325556453d47~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cb5a12e6&x-expires=1766750400&x-signature=Wf58tI5xXxtkcwAPhw%2BSS9qSu8M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ini semua adalah content, ini ini adalah","0","0","2025-12-25T01:12:04.000Z","anisha.kakak","https://www.tiktok.com/@kumparan/video/7587345506364345620","7421827333391008774","7587597074905219858","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/03644c8d509ac2afaba95fe2cde2329c~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=9f857bc0&x-expires=1766750400&x-signature=EEMB5ZoajUeLNkn3UYfP24CTwC0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"😭😭😭","0","0","2025-12-25T01:11:51.000Z","akubundaifehslalusabar","https://www.tiktok.com/@kumparan/video/7587345506364345620","6533765305544572929","7587596999488193288","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/60c05a704ca7a69188d7b17709c33c87~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=53f99218&x-expires=1766750400&x-signature=jVZDnBgrKRIrb5MOIyN0P78ikX4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"belum tentu...","0","0","2025-12-25T01:11:34.000Z","mhd_zul2","https://www.tiktok.com/@kumparan/video/7587345506364345620","7272316657174184961","7587596948123681553","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/18e7639cc5d16ce8d7c00abd2bde4e56~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c6a68a3f&x-expires=1766750400&x-signature=3S14kIi35ziXfLmdxi5nAkYvA84%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Ternyata kita ini bisa setara sama Dubai yaa gaisss 😭😭😭","0","0","2025-12-25T01:11:31.000Z","incess_elshaa","https://www.tiktok.com/@kumparan/video/7587345506364345620","6569895817813295105","7587596929014481671","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/cf1d74d8cdf8b237e4fe5735bb8509c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3682ea4&x-expires=1766750400&x-signature=Ie426V9p5qVpDt5SnrD3HNMVLeo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"tapi hutang negara g brubah🤭","0","0","2025-12-24T22:34:43.000Z","anuku.dianu","https://www.tiktok.com/@kumparan/video/7587345506364345620","7365744404655309830","7587556409329189633","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/177ef66830ced5564bc7b68e40746a32~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=efd06e62&x-expires=1766750400&x-signature=1KMbH6D5B76mAX02eSjvGfIdezs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"yg kumisan saya kira suaminya Inul","0","0","2025-12-24T22:33:39.000Z","sok.anak.senja","https://www.tiktok.com/@kumparan/video/7587345506364345620","7038842005820851202","7587556195180593927","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/02f68b0fa03f4fc6c2c98e59d7168ba3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=84ad3bca&x-expires=1766750400&x-signature=Vy7zE88ik0KrzanQLVP5iyWcZsY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"cuma pamer sj, rakyat tetap susah","0","0","2025-12-24T22:33:22.000Z","user274000053098","https://www.tiktok.com/@kumparan/video/7587345506364345620","7528749084388295681","7587554826298065684","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b7f51e5c5e75182a86991ff9869c8dd1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c3bc29c&x-expires=1766750400&x-signature=klTToo0eFYDqD%2FEsx%2Bh47Ypdbpo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"🥺","0","0","2025-12-24T22:33:14.000Z","mawarhitam6716","https://www.tiktok.com/@kumparan/video/7587345506364345620","7008145006410220571","7587556098787115784","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/62bbc4001b55d2fa25865a07c0e12dc3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7e31237c&x-expires=1766750400&x-signature=RTaVnkYm1BLq%2BJZBV6SH9zp%2BoiY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"kejaksaan Agung👍🏻","0","0","2025-12-24T22:32:43.000Z","enok.hartini2","https://www.tiktok.com/@kumparan/video/7587345506364345620","7388133358163493894","7587556001318961927","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6b3074c72c8cb268f80eda1e9fa50b0d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9bfb0185&x-expires=1766750400&x-signature=dGrQSVUHUajVU1G7CZhmz1MZMNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"itu duitnya buat apa ya??","0","0","2025-12-24T22:32:21.000Z","maryamolshop4","https://www.tiktok.com/@kumparan/video/7587345506364345620","7106035867244495874","7587555885788021511","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/346ebd386db1e25d4e3b08804d4b85bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=93507d18&x-expires=1766750400&x-signature=vs9YhZf9gyz%2FJgMUm7RrAVCq1rE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Subhanallah, Y Robb, Lindungilah, mereka yg selalu berada di jln-Mu
Aamiin Y Allah Y Robbal Aalamiin 🤲","0","0","2025-12-24T22:31:32.000Z",".senja974","https://www.tiktok.com/@kumparan/video/7587345506364345620","7397868144419357702","7587555668455342866","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/94f8f2f4c212d78b72ff3cf12ba4c1cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=96bfa010&x-expires=1766750400&x-signature=98Y46N0I7kPRhGBydx1tTmwZHk4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"semoga amanah🤲","0","0","2025-12-24T22:30:56.000Z","nuriyanik","https://www.tiktok.com/@kumparan/video/7587345506364345620","240825062285656064","7587555428600955656","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=536dfcbc&x-expires=1766750400&x-signature=KVJNzI3eXZXv9ZC%2BOSv8MGH19Co%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"pak tolong buka lapangan kerja biar ank""yg ngangur bisa kerja...","0","0","2025-12-24T22:30:52.000Z","pucukpring4263","https://www.tiktok.com/@kumparan/video/7587345506364345620","7157265201745413147","7587555469087490834","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/095f71fd8026d3efd0c1deba16ab1d9e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8aaf4221&x-expires=1766750400&x-signature=uOGaKA86jpKRbclXNMdIu96SJk0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"MANTAAAP🥰🥰🥰🥰🥰🥰🥰","0","0","2025-12-24T22:30:28.000Z","weni.ernawati3","https://www.tiktok.com/@kumparan/video/7587345506364345620","7399689916433449989","7587555394596193031","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c420c71e75137d32373839266c0290ec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6946d108&x-expires=1766750400&x-signature=pXTq9ANp5VJvTGVoOEsD2odSvd4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Taiwan dwt pajak kembali ke rakyatnya, Indonesia bantuan aj milih2","0","0","2025-12-24T22:29:44.000Z","tinikroya","https://www.tiktok.com/@kumparan/video/7587345506364345620","6613488182373056513","7587555226035438344","https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-aiso/c7c11a20238decb117219b068550aff8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3d2560e6&x-expires=1766750400&x-signature=D5mcKcaD97V5TkEltjJc3H%2BowlE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Alhamdulillah... maju terus pak .. prabowo.","0","0","2025-12-24T22:29:38.000Z","ocd.rosidin","https://www.tiktok.com/@kumparan/video/7587345506364345620","7199545867568907291","7587555151234777876","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0aac9ebf9d903cd7a5b94b6046ca3706~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b87d4c6c&x-expires=1766750400&x-signature=UJ1pkpxrTBSzpyEzztRJT%2BA4pfY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Dipamerin…Biar apa cenah…? 🤪","0","0","2025-12-24T22:29:20.000Z","pussycat49","https://www.tiktok.com/@kumparan/video/7587345506364345620","6955692567246177281","7587555100018819848","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a2a804af467153b9b420ff49d02e21cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e0be928d&x-expires=1766750400&x-signature=Hlof4mVwAK5vWu6Gk4sDppCe2Vg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Allhamdulilah dapat pemimpin yg berani memberantas korupsi dan bijak dlm mengambil keputusan.","0","0","2025-12-24T22:29:09.000Z","user5320484178356","https://www.tiktok.com/@kumparan/video/7587345506364345620","6895283710103798789","7587555070356079368","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/00eecfe7890eefa9b09632c5a8af886c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1f44499e&x-expires=1766750400&x-signature=SCqUsXIUGoTyo1ThR0%2FZ1ncTlEg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"amiin Allah lanjutkan bapak Prabowo keperiode nantik amiiiiiiiin 👍👍👍👍🤲🤲🤲🤲❤️❤️❤️❤️","0","0","2025-12-24T22:28:35.000Z","user9814938737218","https://www.tiktok.com/@kumparan/video/7587345506364345620","7351257421341639685","7587553868859704085","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1fa53a0cfa2e479f7438c3b111924b91~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=79289069&x-expires=1766750400&x-signature=dp%2FvLF9USgFWK4MjE9BO4ByVg%2B0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"prabowo, kamu makan semuanya","0","0","2025-12-24T22:27:55.000Z","jairi.amat1","https://www.tiktok.com/@kumparan/video/7587345506364345620","7402631116282676230","7587554735616459541","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b4b047fc48c88cde5c5d25ccdab389fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f84993ed&x-expires=1766750400&x-signature=Iiw0ni6V7dxKTSBFElwTcYV8s9Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"😭😭😭😭😭😭 ssebaaanyaaakk itu","0","0","2025-12-24T22:27:44.000Z","aleshazoya9","https://www.tiktok.com/@kumparan/video/7587345506364345620","7446422132257834000","7587554707313705736","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f09ca8303bf6a196b42089f9852d6f2e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2efb4b86&x-expires=1766750400&x-signature=8cLsEpnJMeDcYLHHAAatK9Jy4Z8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Indonesia pamer duit saja rakyat masih sengsara ,,Kya makin kaya yg miskin makin miskin itu lah Indonesia,,😭","0","0","2025-12-24T22:27:36.000Z","sharyfahsari","https://www.tiktok.com/@kumparan/video/7587345506364345620","7042816577809335297","7587554654683513620","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/40b4da848469ba6045cc82129b66011b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=92fcc4cc&x-expires=1766750400&x-signature=pvPQ2gFRtQ%2BifE6G1QpJCUC3n1I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"🤣🤣🤣🤣🤣🤣 dunia politik hanya sandiwara😁😁😁","0","0","2025-12-24T22:26:13.000Z","aguspasaribu0","https://www.tiktok.com/@kumparan/video/7587345506364345620","6789873296399959041","7587554269285974802","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2f298d5834a4b511966fbf655a46eb8c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=461da10d&x-expires=1766750400&x-signature=7xSjdAdmA0O7MCy94iajaHCQwvY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"percuma pamer, toh dana tsb tidak mensejahterahkan rakyat","0","0","2025-12-24T22:26:07.000Z","roy.ruslim","https://www.tiktok.com/@kumparan/video/7587345506364345620","7333180779726849030","7587554245278384914","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7333181254122569734~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=82903cfc&x-expires=1766750400&x-signature=KQwfeFly7RasPg%2BlO5%2BoLQY41gk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"bsgikan pada rakyatmu pak prabowo","0","2","2025-12-24T22:25:26.000Z","wagik.sadegha","https://www.tiktok.com/@kumparan/video/7587345506364345620","7571671445043594247","7587554088582873864","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/abff3c85a4f285c0f6397470bb572574~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=258ab525&x-expires=1766750400&x-signature=PO2NvE4lmuPx9wH%2FFthJ%2BArJSWc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"Y Alloh duet sak mono katah e damel nopo, wong urep ngeh mek butuh e ngoten tok ae, nopo ngeh d gowo mati duet te","0","0","2025-12-24T22:25:14.000Z","mukarromah630","https://www.tiktok.com/@kumparan/video/7587345506364345620","7153263231947015170","7587554027761500946","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f789672f29bc4e2673e9e325dbefad3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8d308c97&x-expires=1766750400&x-signature=DlN%2BjEvfD43jbRRtyJujs22iblk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"pak prabowo,, kembalikan Indonesia ke jaman pak harto🙏🙏🙏 damai,, sejahtera,, rakyat tidak menderita lagi pak😭😭😭","0","0","2025-12-24T22:25:08.000Z","user63736156802448","https://www.tiktok.com/@kumparan/video/7587345506364345620","7253817306512819207","7587554038372877064","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fc216b2790fc3956362146a58fa56db5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=07ac9d58&x-expires=1766750400&x-signature=vAPZPIft1YkC94vNB%2FdJKr4NM4Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
"ini masanya Jokowi pasti akan terungkap perlahan-lahan","0","0","2025-12-24T22:25:08.000Z","wardatuljamila37","https://www.tiktok.com/@kumparan/video/7587345506364345620","6922457028271653889","7587554001362010900","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d1827b7ba9c8355def5db13bb90708cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f7ac3130&x-expires=1766750400&x-signature=5klJ0BCzyAIRaljLEUFkTZoCzTE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva"
